GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG,SECONDS_REMAINING
0042300303,636,2,79,4,10:58 PM,0:33,MISS Nembhard 13' Pullup Jump Shot,,,,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,33
0042300303,637,4,0,4,10:58 PM,0:31,,,Horford REBOUND (Off:3 Def:2),,,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,31
0042300303,638,9,1,4,10:58 PM,0:25,,,Celtics Timeout: Regular (Reg.6 Short 0),,,3.0,1610612738,,,,,,0,0,,,,,,0,0,,,,,,0,25
0042300303,639,2,6,4,11:00 PM,0:10,,,MISS Tatum 2' Driving Layup,,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,10
0042300303,640,4,0,4,11:01 PM,0:07,Nembhard REBOUND (Off:0 Def:4),,,,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,7
0042300303,641,5,2,4,11:01 PM,0:03,Nembhard Lost Ball Turnover (P2.T11),,Holiday STEAL (3 STL),,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,3
0042300303,643,6,28,4,11:01 PM,0:01,Siakam Personal Take Foul (P5.PN) (C.Kirkland),,,,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,1
0042300303,645,18,3,4,11:01 PM,0:01,,Instant Replay4th Period (11:01 PM EST),,112 - 111,-1,0.0,643,,,,,,0,0,,,,,,1,0,,,,,,0,1
0042300303,646,3,11,4,11:05 PM,0:01,,,Holiday Free Throw 1 of 2 (13 PTS),113 - 111,-2,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,1
0042300303,647,3,12,4,11:05 PM,0:01,,,Holiday Free Throw 2 of 2 (14 PTS),114 - 111,-3,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,1
0042300303,648,9,1,4,11:05 PM,0:01,PACERS Timeout: Regular (Full 5 Short 0),,,,,2.0,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0,1
0042300303,649,8,0,4,11:06 PM,0:01,SUB: McDermott FOR McConnell,,,,,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,4,203926,Doug McDermott,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,1
0042300303,651,2,63,4,11:07 PM,0:00,MISS Nesmith 25' 3PT Fadeaway Jumper,,,,,4.0,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,0
0042300303,652,4,0,4,11:07 PM,0:00,PACERS Rebound,,,,,2.0,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0,0
0042300303,653,13,0,4,11:07 PM,0:00,,End of 4th Period (11:07 PM EST),,114 - 111,-3,0.0,0,,,,,,0,0,,,,,,0,0,,,,,,1,0
0042300312,618,5,40,4,10:46 PM,4:39,,,Jones Jr. Out of Bounds Lost Ball Turnover (P1.T10),,,5.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,0,,,,,,1,279
0042300312,619,1,6,4,10:46 PM,4:22,Edwards 2' Driving Layup (17 PTS) (Conley 5 AST),,,97 - 100,3,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,262
0042300312,621,1,52,4,10:47 PM,3:58,,,Lively II 2' Alley Oop Dunk (12 PTS) (Irving 6 AST),99 - 100,1,5.0,1641726,Dereck Lively II,1610612742.0,Dallas,Mavericks,DAL,5,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,238
0042300312,623,1,101,4,10:47 PM,3:44,Conley 11' Driving Floating Jump Shot (16 PTS),,,99 - 102,3,4.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,224
0042300312,624,6,2,4,10:47 PM,3:31,McDaniels S.FOUL (P2.T3) (Z.Zarba),,,,,4.0,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,5,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,1,211
0042300312,626,3,11,4,10:48 PM,3:31,,,Doncic Free Throw 1 of 2 (28 PTS),100 - 102,2,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,211
0042300312,627,8,0,4,10:48 PM,3:31,,,SUB: Green FOR Irving,,,5.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,5,1630182,Josh Green,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,211
0042300312,629,3,12,4,10:48 PM,3:31,,,Doncic Free Throw 2 of 2 (29 PTS),101 - 102,1,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,211
0042300312,630,9,1,4,10:48 PM,3:31,TIMBERWOLVES Timeout: Regular (Full 5 Short 0),,,,,2.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,211
0042300312,631,8,0,4,10:50 PM,3:31,,,SUB: Hardy FOR Doncic,,,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,5,1630702,Jaden Hardy,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,211
0042300312,633,2,101,4,10:51 PM,3:08,MISS Conley 10' Driving Floating Jump Shot,,,,,4.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,188
0042300312,634,4,0,4,10:51 PM,3:07,,,Washington REBOUND (Off:1 Def:4),,,5.0,1629023,P.J. Washington,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,187
0042300312,635,9,1,4,10:51 PM,3:07,,,Mavericks Timeout: Regular (Reg.5 Short 0),,,3.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0,187
0042300312,636,8,0,4,10:52 PM,3:07,,,SUB: Irving FOR Green,,,5.0,1630182,Josh Green,1610612742.0,Dallas,Mavericks,DAL,5,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,187
0042300312,637,8,0,4,10:52 PM,3:07,,,SUB: Doncic FOR Hardy,,,5.0,1630702,Jaden Hardy,1610612742.0,Dallas,Mavericks,DAL,5,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,187
0042300312,640,1,108,4,10:52 PM,2:53,,,Lively II Cutting Dunk Shot (14 PTS) (Doncic 12 AST),103 - 102,-1,5.0,1641726,Dereck Lively II,1610612742.0,Dallas,Mavericks,DAL,5,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,173
0042300312,642,1,6,4,10:53 PM,2:36,Conley 3' Driving Layup (18 PTS) (Edwards 7 AST),,,103 - 104,1,4.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,156
0042300312,644,2,1,4,10:53 PM,2:17,,,MISS Jones Jr. 25' 3PT Jump Shot,,,5.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,137
0042300312,645,4,0,4,10:53 PM,2:15,,,Doncic REBOUND (Off:1 Def:9),,,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,135
0042300312,646,2,1,4,10:53 PM,2:14,,,MISS Irving 25' 3PT Jump Shot,,,5.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,134
0042300312,647,4,0,4,10:53 PM,2:12,Gobert REBOUND (Off:5 Def:4),,,,,4.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,132
0042300312,648,6,2,4,10:53 PM,1:56,,,Jones Jr. S.FOUL (P3.T2) (Z.Zarba),,,5.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1,116
0042300312,650,3,11,4,10:54 PM,1:56,Edwards Free Throw 1 of 2 (18 PTS),,,103 - 105,2,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,116
0042300312,651,8,0,4,10:54 PM,1:56,SUB: Anderson FOR Conley,,,,,4.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,4,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,116
0042300312,653,3,12,4,10:54 PM,1:56,Edwards Free Throw 2 of 2 (19 PTS),,,103 - 106,3,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,116
0042300312,654,6,2,4,10:54 PM,1:44,Gobert S.FOUL (P5.T4) (J.Tiven),,,,,4.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,5,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,1,104
0042300312,657,3,11,4,10:55 PM,1:44,,,MISS Irving Free Throw 1 of 2,,,5.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,104
0042300312,658,4,1,4,10:55 PM,1:44,,,Mavericks Rebound,,,3.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,1,104
0042300312,661,3,12,4,10:55 PM,1:44,,,MISS Irving Free Throw 2 of 2,,,5.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,104
0042300312,659,8,0,4,10:55 PM,1:44,SUB: Conley FOR Anderson,,,,,4.0,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,104
0042300312,662,4,0,4,10:55 PM,1:42,Gobert REBOUND (Off:5 Def:5),,,,,4.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,102
0042300312,663,6,1,4,10:56 PM,1:29,,,Jones Jr. P.FOUL (P4.PN) (J.Tiven),,,5.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1,89
0042300312,665,3,11,4,10:56 PM,1:29,Edwards Free Throw 1 of 2 (20 PTS),,,103 - 107,4,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,89
0042300312,668,8,0,4,10:56 PM,1:29,SUB: Anderson FOR Gobert,,,,,4.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,4,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,89
0042300312,669,3,12,4,10:57 PM,1:29,Edwards Free Throw 2 of 2 (21 PTS),,,103 - 108,5,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,89
0042300312,670,1,1,4,10:57 PM,1:05,,,Irving 3PT Jump Shot (20 PTS) (Doncic 13 AST),106 - 108,2,5.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,5,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,65
0042300312,675,5,40,4,10:57 PM,0:47,McDaniels Out of Bounds Lost Ball Turnover (P2.T8),,,,,4.0,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,0,,,,,,1,47
0042300312,673,9,7,4,10:58 PM,0:47,,,Mavericks Timeout: Coach Challenge (Reg.5 Short 0),,,3.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0,47
0042300312,674,18,5,4,10:58 PM,0:47,,Instant Replay4th Period (10:58 PM EST),,106 - 108,2,0.0,672,Matt Bullard,,,,,0,0,,,,,,1,0,,,,,,1,47
0042300312,676,8,0,4,11:01 PM,0:47,SUB: Gobert FOR Conley,,,,,4.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,47
0042300312,678,2,63,4,11:01 PM,0:32,,,MISS Doncic 7' Fadeaway Jumper,,,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,32
0042300312,679,4,0,4,11:01 PM,0:30,Anderson REBOUND (Off:0 Def:5),,,,,4.0,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,30
0042300312,680,5,45,4,11:02 PM,0:12,Edwards Out of Bounds - Bad Pass Turnover Turnover (P2.T9),,,,,4.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,0,,,,,,1,12
0042300312,681,9,1,4,11:02 PM,0:12,,,Mavericks Timeout: Regular (Reg.6 Short 0),,,3.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0,12
0042300312,682,1,80,4,11:04 PM,0:03,,,Doncic 25' 3PT Step Back Jump Shot (32 PTS),109 - 108,-1,5.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,3
0042300312,683,9,1,4,11:04 PM,0:03,TIMBERWOLVES Timeout: Regular (Full 6 Short 0),,,,,2.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,3
0042300312,684,8,0,4,11:05 PM,0:03,SUB: Conley FOR Anderson,,,,,4.0,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,3
0042300312,686,2,1,4,11:06 PM,0:00,MISS Reid 27' 3PT Jump Shot,,,,,4.0,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,0
0042300312,687,4,0,4,11:06 PM,0:00,TIMBERWOLVES Rebound,,,,,2.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,0
0042300312,688,13,0,4,11:06 PM,0:00,,End of 4th Period (11:06 PM EST),,109 - 108,-1,0.0,0,,,,,,0,0,,,,,,0,0,,,,,,1,0
0042300302,571,1,1,4,10:20 PM,4:59,Tatum 26' 3PT Jump Shot (20 PTS) (Holiday 10 AST),,,94 - 113,19,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,4,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,299
0042300302,573,1,6,4,10:20 PM,4:51,,,Sheppard 2' Driving Layup (4 PTS) (Nembhard 5 AST),96 - 113,17,5.0,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,5,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,291
0042300302,575,6,2,4,10:20 PM,4:51,White S.FOUL (P4.T4) (S.Foster),,,,,4.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,5,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1,291
0042300302,577,8,0,4,10:21 PM,4:51,,,SUB: Walker FOR Nembhard,,,5.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,291
0042300302,579,3,10,4,10:21 PM,4:51,,,Sheppard Free Throw 1 of 1 (5 PTS),97 - 113,16,5.0,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,291
0042300302,580,2,101,4,10:21 PM,4:35,MISS Brown 11' Driving Floating Jump Shot,,McDermott BLOCK (1 BLK),,,4.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,5,203926,Doug McDermott,1610612754.0,Indiana,Pacers,IND,1,275
0042300302,582,4,0,4,10:21 PM,4:34,,,Smith REBOUND (Off:0 Def:1),,,5.0,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0,274
0042300302,586,5,45,4,10:21 PM,4:33,,,Smith Out of Bounds - Bad Pass Turnover Turnover (P1.T14),,,5.0,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1,273
0042300302,584,9,1,4,10:22 PM,4:33,CELTICS Timeout: Regular (Full 4 Short 0),,,,,2.0,1610612738,,,,,,0,0,,,,,,0,0,,,,,,0,273
0042300302,585,18,5,4,10:22 PM,4:33,,Instant Replay4th Period (10:22 PM EST),,97 - 113,16,0.0,583,,,,,,0,0,,,,,,1,0,,,,,,1,273
0042300302,587,8,0,4,10:24 PM,4:33,SUB: Pritchard FOR Holiday,,,,,4.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,4,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,273
0042300302,588,8,0,4,10:24 PM,4:33,,,SUB: Jackson FOR Toppin,,,5.0,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,5,1630543,Isaiah Jackson,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,273
0042300302,591,2,79,4,10:25 PM,4:21,MISS Tatum 27' 3PT Pullup Jump Shot,,,,,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,261
0042300302,592,4,0,4,10:25 PM,4:18,,,Walker REBOUND (Off:0 Def:1),,,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,258
0042300302,593,5,1,4,10:25 PM,4:17,Hauser STEAL (2 STL),,Walker Bad Pass Turnover (P1.T15),,,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,4,1630573,Sam Hauser,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,257
0042300302,595,5,2,4,10:26 PM,4:14,Brown Lost Ball Turnover (P2.T10),,Smith STEAL (1 STL),,,4.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,5,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,254
0042300302,597,2,1,4,10:26 PM,3:58,,,MISS Smith 27' 3PT Jump Shot,,,5.0,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,238
0042300302,598,4,0,4,10:26 PM,3:55,,,Jackson REBOUND (Off:3 Def:2),,,5.0,1630543,Isaiah Jackson,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,235
0042300302,599,1,6,4,10:26 PM,3:49,,,Sheppard 3' Driving Layup (7 PTS),99 - 113,14,5.0,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,229
0042300302,601,1,79,4,10:26 PM,3:27,White 14' Pullup Jump Shot (23 PTS) (Hauser 3 AST),,,99 - 115,16,4.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,4,1630573,Sam Hauser,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,207
0042300302,602,1,101,4,10:26 PM,3:15,,,Walker 15' Driving Floating Jump Shot (2 PTS),101 - 115,14,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,195
0042300302,603,6,2,4,10:27 PM,3:15,Pritchard S.FOUL (P1.PN) (J.Williams),,,,,4.0,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,5,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1,195
0042300302,606,8,0,4,10:27 PM,3:15,SUB: Brissett FOR Hauser,,,,,4.0,1630573,Sam Hauser,1610612738.0,Boston,Celtics,BOS,4,1629052,Oshae Brissett,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,195
0042300302,607,8,0,4,10:27 PM,3:15,,,SUB: Brown FOR Sheppard,,,5.0,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,5,1631112,Kendall Brown,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,195
0042300302,610,8,0,4,10:27 PM,3:15,SUB: Tillman FOR Pritchard,,,,,4.0,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,4,1630214,Xavier Tillman,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,195
0042300302,612,3,10,4,10:28 PM,3:15,,,Walker Free Throw 1 of 1 (3 PTS),102 - 115,13,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,195
0042300302,613,1,102,4,10:28 PM,2:55,Tatum 11' Driving Floating Bank Jump Shot (22 PTS),,,102 - 117,15,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,175
0042300302,614,6,2,4,10:28 PM,2:55,,,Smith S.FOUL (P2.PN) (J.Williams),,,5.0,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,4,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,175
0042300302,616,3,10,4,10:28 PM,2:55,Tatum Free Throw 1 of 1 (23 PTS),,,102 - 118,16,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,175
0042300302,617,1,78,4,10:29 PM,2:46,,,McDermott 7' Floating Jump Shot (2 PTS) (Brown 1 AST),104 - 118,14,5.0,203926,Doug McDermott,1610612754.0,Indiana,Pacers,IND,5,1631112,Kendall Brown,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,166
0042300302,619,5,2,4,10:29 PM,2:20,Tatum Lost Ball Turnover (P4.T11),,Walker STEAL (1 STL),,,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,5,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,140
0042300302,621,5,1,4,10:29 PM,2:15,Brissett STEAL (3 STL),,Brown Bad Pass Turnover (P1.T16),,,5.0,1631112,Kendall Brown,1610612754.0,Indiana,Pacers,IND,4,1629052,Oshae Brissett,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,135
0042300302,623,1,80,4,10:29 PM,1:52,Brown 26' 3PT Step Back Jump Shot (40 PTS),,,104 - 121,17,4.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,112
0042300302,624,1,98,4,10:30 PM,1:36,,,Jackson 2' Cutting Layup Shot (3 PTS) (Brown 2 AST),106 - 121,15,5.0,1630543,Isaiah Jackson,1610612754.0,Indiana,Pacers,IND,5,1631112,Kendall Brown,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,96
0042300302,626,9,1,4,10:30 PM,1:29,CELTICS Timeout: Regular (Full 5 Short 0),,,,,2.0,1610612738,,,,,,0,0,,,,,,0,0,,,,,,0,89
0042300302,627,8,0,4,10:31 PM,1:29,SUB: Pritchard FOR Tatum,,,,,4.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,4,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,89
0042300302,628,8,0,4,10:31 PM,1:29,SUB: Hauser FOR Brown,,,,,4.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,4,1630573,Sam Hauser,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,89
0042300302,629,8,0,4,10:31 PM,1:29,SUB: Mykhailiuk FOR White,,,,,4.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,4,1629004,Svi Mykhailiuk,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,89
0042300302,633,6,1,4,10:32 PM,1:15,,,Walker P.FOUL (P1.PN) (S.Wright),,,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,4,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,75
0042300302,635,3,11,4,10:32 PM,1:15,Pritchard Free Throw 1 of 2 (11 PTS),,,106 - 122,16,4.0,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,75
0042300302,636,3,12,4,10:33 PM,1:15,Pritchard Free Throw 2 of 2 (12 PTS),,,106 - 123,17,4.0,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,75
0042300302,637,2,79,4,10:33 PM,1:07,,,MISS Walker 25' 3PT Pullup Jump Shot,,,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,67
0042300302,638,4,0,4,10:33 PM,1:05,Brissett REBOUND (Off:0 Def:3),,,,,4.0,1629052,Oshae Brissett,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,65
0042300302,639,1,1,4,10:33 PM,0:51,Mykhailiuk 3PT Jump Shot (3 PTS) (Pritchard 2 AST),,,106 - 126,20,4.0,1629004,Svi Mykhailiuk,1610612738.0,Boston,Celtics,BOS,4,1630202,Payton Pritchard,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,51
0042300302,641,2,63,4,10:33 PM,0:36,,,MISS Walker 18' Fadeaway Jumper,,,5.0,1641716,Jarace Walker,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,36
0042300302,642,4,0,4,10:33 PM,0:34,,,Smith REBOUND (Off:1 Def:1),,,5.0,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,34
0042300302,643,6,2,4,10:33 PM,0:32,Mykhailiuk S.FOUL (P1.PN) (S.Wright),,,,,4.0,1629004,Svi Mykhailiuk,1610612738.0,Boston,Celtics,BOS,5,1630188,Jalen Smith,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1,32
